time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2013-04-05,32.4,22.2,26.6,0.0,23.0,35.6,25.98,6.4,Karachi
2013-04-06,31.1,21.7,25.9,0.0,25.7,38.5,26.34,6.39,Karachi
2013-04-07,28.7,22.1,25.0,0.0,27.8,41.0,25.87,5.97,Karachi
2013-04-08,27.6,22.2,24.5,7.3,18.8,37.4,19.32,4.03,Karachi
2013-04-09,28.2,22.9,25.2,0.0,20.5,33.8,23.9,5.02,Karachi
2013-04-10,28.8,21.5,25.3,0.0,20.4,31.7,24.43,5.56,Karachi
2013-04-11,31.6,22.0,26.8,0.0,25.4,37.1,25.05,6.31,Karachi
2013-04-12,31.8,23.4,27.1,0.0,27.7,40.7,26.04,6.73,Karachi
2013-04-13,33.1,23.6,27.5,0.0,24.7,36.0,26.02,6.49,Karachi
2013-04-14,33.0,23.6,27.6,0.0,27.6,39.2,26.32,6.48,Karachi
2013-04-15,33.7,24.2,28.2,0.0,32.6,47.9,26.76,7.42,Karachi
2013-04-16,33.3,24.1,27.8,0.0,25.8,37.1,26.24,6.33,Karachi
2013-04-17,35.5,22.8,28.5,0.0,29.1,42.8,26.13,7.01,Karachi
2013-04-18,31.7,23.9,27.6,0.0,22.9,37.1,26.32,6.02,Karachi
2013-04-19,31.5,24.3,27.4,0.0,21.1,32.8,25.02,5.39,Karachi
2013-04-20,30.8,25.2,27.5,0.0,23.2,34.9,24.9,5.38,Karachi
2013-04-21,31.7,25.9,28.0,0.0,20.8,33.8,23.67,5.39,Karachi
2013-04-22,32.3,26.4,28.1,1.5,21.7,36.0,19.94,4.39,Karachi
2013-04-23,33.1,24.4,28.2,0.0,23.2,33.1,25.7,6.25,Karachi
2013-04-24,31.1,25.8,28.4,0.0,32.4,44.6,18.26,5.25,Karachi
2013-04-25,32.4,26.1,28.5,0.0,32.3,45.7,25.31,7.11,Karachi
2013-04-26,33.5,24.7,28.6,0.0,25.7,38.9,26.94,7.08,Karachi
2013-04-27,35.6,26.2,30.1,0.0,28.4,41.0,22.84,7.77,Karachi
2013-04-28,34.2,25.8,29.4,0.0,28.9,43.2,26.43,7.7,Karachi
2013-04-29,35.0,26.0,29.3,0.8,25.6,38.2,23.32,6.45,Karachi
2013-04-30,38.9,24.4,31.2,0.0,22.1,31.7,26.93,7.95,Karachi
2013-05-01,38.6,25.0,31.5,0.0,23.9,33.8,27.78,8.9,Karachi
2013-05-02,38.9,25.2,31.3,0.0,28.1,40.0,27.81,9.13,Karachi
2013-05-03,34.7,27.3,30.6,0.0,31.8,47.9,26.99,8.75,Karachi
2013-05-04,33.6,27.1,29.8,0.0,33.1,46.4,27.3,8.17,Karachi
2013-05-05,37.7,24.8,30.5,0.0,23.2,35.3,27.27,7.3,Karachi
2013-05-06,34.2,25.5,29.5,0.0,25.2,37.4,27.25,6.99,Karachi
2013-05-07,32.8,24.9,28.5,0.0,24.8,38.5,27.54,6.72,Karachi
2013-05-08,32.3,24.9,28.3,0.0,29.4,44.3,28.05,7.18,Karachi
2013-05-09,32.2,24.9,28.3,0.0,27.7,41.0,27.95,6.99,Karachi
2013-05-10,32.8,26.0,29.0,0.0,31.7,46.4,27.49,7.2,Karachi
2013-05-11,32.1,25.9,28.6,0.0,32.2,47.9,27.28,6.78,Karachi
2013-05-12,34.6,25.8,29.4,0.0,33.5,50.8,27.59,7.22,Karachi
2013-05-13,33.6,25.7,29.3,0.0,28.9,42.8,27.83,6.95,Karachi
2013-05-14,33.0,25.7,28.9,0.0,27.3,40.7,27.45,6.46,Karachi
2013-05-15,33.6,25.9,29.2,0.0,27.3,41.8,27.59,6.53,Karachi
2013-05-16,34.1,26.1,29.5,0.0,27.7,40.7,27.53,6.65,Karachi
2013-05-17,34.7,26.6,30.2,0.0,31.4,46.8,28.02,7.69,Karachi
2013-05-18,34.7,26.6,29.9,0.0,28.3,43.9,28.27,7.25,Karachi
2013-05-19,34.0,26.6,29.7,0.0,30.4,47.2,27.86,7.0,Karachi
2013-05-20,33.5,26.6,29.5,0.0,29.0,43.6,27.4,6.76,Karachi
2013-05-21,34.2,26.3,29.6,0.0,31.7,47.9,28.15,7.28,Karachi
2013-05-22,33.4,26.6,29.5,0.0,36.8,54.0,27.71,6.95,Karachi
2013-05-23,33.4,26.9,29.6,0.0,34.5,51.5,27.31,6.68,Karachi
2013-05-24,33.0,26.9,29.6,0.0,35.0,51.1,26.26,6.13,Karachi
2013-05-25,32.8,27.8,29.8,0.0,35.9,53.3,23.93,6.08,Karachi
2013-05-26,32.3,27.7,29.6,0.0,33.2,49.7,25.52,6.29,Karachi
2013-05-27,32.7,27.1,29.4,0.0,30.7,43.2,26.07,6.37,Karachi
2013-05-28,32.8,27.4,29.5,0.0,33.0,50.0,26.12,6.37,Karachi
2013-05-29,32.6,27.4,29.5,0.0,36.7,54.0,25.78,6.57,Karachi
2013-05-30,32.7,27.3,29.6,0.0,34.0,49.3,25.95,6.79,Karachi
2013-05-31,33.0,27.6,29.8,0.0,32.2,49.0,25.2,6.62,Karachi
2013-06-01,33.1,27.8,30.0,0.0,28.3,40.3,25.34,6.66,Karachi
2013-06-02,33.4,27.2,30.0,0.0,21.0,33.8,25.79,6.64,Karachi
2013-06-03,34.6,27.1,30.4,0.0,20.3,32.4,26.39,6.95,Karachi
2013-06-04,36.0,27.6,31.4,0.0,23.9,37.4,23.49,6.46,Karachi
2013-06-05,34.2,28.8,31.0,0.0,22.1,35.6,25.15,6.42,Karachi
2013-06-06,33.5,29.0,30.8,0.0,34.3,49.3,24.57,6.72,Karachi
2013-06-07,33.0,28.5,30.5,0.0,32.7,48.6,20.31,5.71,Karachi
2013-06-08,33.3,28.1,30.5,0.0,22.4,32.0,24.58,6.22,Karachi
2013-06-09,34.4,28.2,30.9,0.0,19.8,30.2,24.16,6.19,Karachi
2013-06-10,35.5,28.5,31.6,0.0,19.8,32.8,24.03,6.32,Karachi
2013-06-11,35.6,28.9,31.7,0.0,21.1,35.3,23.64,6.19,Karachi
2013-06-12,39.4,29.5,33.5,0.3,27.8,36.0,22.76,6.94,Karachi
2013-06-13,35.3,28.7,31.5,3.8,30.6,42.8,16.75,5.61,Karachi
2013-06-14,37.1,28.8,32.2,0.0,21.4,29.5,23.27,6.17,Karachi
2013-06-15,36.5,29.4,32.5,0.0,22.7,33.5,25.21,6.88,Karachi
2013-06-16,35.4,29.0,31.6,0.3,22.4,31.0,22.5,5.92,Karachi
2013-06-17,34.4,29.2,31.2,0.0,26.3,38.2,23.63,6.55,Karachi
2013-06-18,34.0,28.8,30.9,0.0,25.3,36.7,23.57,6.51,Karachi
2013-06-19,33.2,28.4,30.4,0.0,21.7,34.6,22.63,6.12,Karachi
2013-06-20,32.8,28.0,30.1,0.0,23.2,35.6,22.55,6.23,Karachi
2013-06-21,32.7,28.3,30.1,0.0,27.9,43.9,23.77,6.97,Karachi
2013-06-22,32.9,27.9,30.2,0.0,28.6,42.5,24.63,7.07,Karachi
2013-06-23,33.0,28.3,30.4,0.0,26.2,39.2,24.11,6.87,Karachi
2013-06-24,32.9,28.4,30.5,0.0,25.7,36.7,22.29,6.71,Karachi
2013-06-25,33.2,28.3,30.6,0.0,20.4,30.6,23.49,6.54,Karachi
2013-06-26,33.4,28.4,30.6,0.0,22.4,33.1,22.11,6.18,Karachi
2013-06-27,33.3,28.4,30.4,0.0,26.5,40.7,22.23,6.33,Karachi
2013-06-28,32.5,28.5,30.3,0.0,26.1,40.7,20.25,5.73,Karachi
2013-06-29,32.2,28.4,30.1,0.0,26.2,40.0,20.2,5.57,Karachi
2013-06-30,31.7,28.3,29.7,0.0,29.6,43.2,17.31,4.95,Karachi
2013-07-01,32.0,27.7,29.6,0.0,32.0,47.5,22.78,6.14,Karachi
2013-07-02,32.3,28.0,29.8,0.0,30.2,43.9,21.3,6.29,Karachi
2013-07-03,32.4,27.6,29.8,0.0,29.3,42.1,23.4,6.51,Karachi
2013-07-04,32.9,27.9,30.0,0.0,27.5,38.9,21.4,6.25,Karachi
2013-07-05,31.9,28.0,29.6,0.4,30.5,42.8,15.02,4.91,Karachi
2013-07-06,32.1,28.3,30.0,0.0,28.3,40.3,18.53,5.09,Karachi
2013-07-07,30.8,28.4,29.4,0.0,27.1,44.3,11.12,3.6,Karachi
2013-07-08,31.9,28.2,29.6,0.0,27.3,45.0,18.13,4.99,Karachi
2013-07-09,31.6,27.8,29.4,0.0,30.6,45.4,19.22,5.27,Karachi
2013-07-10,31.4,27.3,29.0,0.2,36.2,52.6,19.25,5.2,Karachi
2013-07-11,31.6,27.3,29.2,0.0,30.1,42.8,21.57,5.81,Karachi
2013-07-12,32.7,26.9,29.4,0.0,25.4,38.9,21.59,5.73,Karachi
2013-07-13,30.7,27.5,28.7,6.3,27.7,39.2,10.18,3.37,Karachi
2013-07-14,29.7,26.4,28.1,8.6,27.6,39.2,18.03,4.26,Karachi
2013-07-15,30.2,27.3,28.5,0.0,34.0,48.2,19.02,4.5,Karachi
2013-07-16,29.9,27.3,28.4,0.1,32.4,48.2,16.34,4.14,Karachi
2013-07-17,30.6,27.0,28.7,0.0,24.0,36.4,19.12,4.57,Karachi
2013-07-18,30.6,27.3,28.7,0.0,26.5,42.8,18.0,4.35,Karachi
2013-07-19,30.5,27.2,28.5,0.1,27.9,42.8,16.75,4.18,Karachi
2013-07-20,31.1,26.8,28.6,0.0,22.1,32.0,19.55,4.56,Karachi
2013-07-21,31.1,26.8,28.7,0.0,21.2,29.5,19.95,4.62,Karachi
2013-07-22,30.8,27.0,28.7,0.3,23.7,34.9,19.8,4.81,Karachi
2013-07-23,31.6,26.8,28.9,0.0,18.9,28.1,19.83,4.75,Karachi
2013-07-24,32.5,27.3,29.3,0.0,24.1,36.4,21.78,5.19,Karachi
2013-07-25,32.3,27.3,29.3,0.0,26.2,39.6,21.62,5.31,Karachi
2013-07-26,31.9,27.4,29.4,0.0,22.7,33.8,19.39,4.94,Karachi
2013-07-27,33.2,27.8,29.7,0.0,25.9,39.2,18.47,4.98,Karachi
2013-07-28,30.6,27.8,29.0,2.0,26.1,40.0,12.5,3.94,Karachi
2013-07-29,30.2,27.5,28.4,4.1,30.0,46.1,12.39,3.51,Karachi
2013-07-30,30.7,27.0,28.5,0.9,23.8,35.6,14.85,3.83,Karachi
2013-07-31,30.7,27.2,28.6,0.0,24.0,35.3,16.59,4.12,Karachi
2013-08-01,29.7,26.9,28.1,8.2,21.3,30.2,14.33,3.39,Karachi
2013-08-02,29.7,26.7,28.0,0.0,15.8,26.3,16.79,3.53,Karachi
2013-08-03,29.4,26.1,27.1,30.3,23.2,33.1,7.49,1.92,Karachi
2013-08-04,29.0,26.0,27.3,7.7,16.1,25.6,14.68,3.18,Karachi
2013-08-05,29.6,26.2,27.8,0.0,19.0,26.3,19.6,4.21,Karachi
2013-08-06,29.7,26.5,27.9,0.0,22.6,34.2,20.22,4.46,Karachi
2013-08-07,30.5,26.5,28.1,0.0,19.7,29.5,21.36,4.72,Karachi
2013-08-08,29.9,26.6,28.0,0.1,22.9,33.5,14.59,3.73,Karachi
2013-08-09,29.7,26.8,28.1,0.3,30.6,44.3,17.37,4.14,Karachi
2013-08-10,29.8,26.8,28.1,0.0,23.3,32.0,16.31,3.79,Karachi
2013-08-11,29.5,26.8,28.1,0.1,15.1,21.6,12.87,2.98,Karachi
2013-08-12,30.2,26.8,28.3,0.1,17.2,22.0,15.24,3.37,Karachi
2013-08-13,29.1,27.0,27.9,0.0,26.1,36.7,11.44,2.66,Karachi
2013-08-14,29.4,26.8,27.8,0.0,24.7,39.2,14.09,3.13,Karachi
2013-08-15,30.4,26.6,28.0,0.4,20.5,28.1,15.75,3.39,Karachi
2013-08-16,30.0,26.4,27.9,0.0,20.4,27.7,19.11,4.1,Karachi
2013-08-17,29.9,26.4,27.8,0.0,25.2,37.4,21.28,4.78,Karachi
2013-08-18,30.3,26.1,27.9,0.0,25.9,39.6,20.47,4.74,Karachi
2013-08-19,30.2,26.1,27.9,0.0,29.0,42.1,20.09,4.87,Karachi
2013-08-20,30.4,26.2,27.9,0.0,31.8,48.6,19.99,4.93,Karachi
2013-08-21,30.1,25.9,27.7,0.0,29.5,44.3,19.21,4.7,Karachi
2013-08-22,30.4,25.9,27.7,0.0,28.1,42.1,19.73,4.78,Karachi
2013-08-23,29.8,25.6,27.4,0.0,26.9,40.0,18.89,4.57,Karachi
2013-08-24,30.0,25.6,27.4,0.0,25.7,36.0,18.4,4.54,Karachi
2013-08-25,30.0,25.9,27.7,0.0,23.4,36.7,18.99,4.78,Karachi
2013-08-26,29.6,26.4,27.7,0.0,28.9,43.2,13.61,4.28,Karachi
2013-08-27,29.5,25.9,27.4,0.0,28.4,41.4,17.07,4.63,Karachi
2013-08-28,30.0,25.7,27.6,0.0,26.9,40.0,19.84,4.93,Karachi
2013-08-29,30.2,25.6,27.7,0.0,24.1,36.4,19.52,4.86,Karachi
2013-08-30,30.1,25.8,27.6,0.0,27.1,40.7,19.22,4.94,Karachi
2013-08-31,29.4,25.9,27.5,0.1,28.1,41.0,16.19,4.28,Karachi
2013-09-01,29.0,25.6,27.2,0.3,24.9,37.4,15.5,3.95,Karachi
2013-09-02,29.4,25.4,27.1,0.0,28.0,41.8,17.39,4.31,Karachi
2013-09-03,29.0,25.5,27.1,0.3,30.3,43.6,15.44,4.17,Karachi
2013-09-04,29.8,25.5,27.4,0.0,25.8,38.2,16.53,4.18,Karachi
2013-09-05,29.5,25.5,27.3,0.0,31.9,45.7,18.28,4.35,Karachi
2013-09-06,29.2,25.5,27.1,0.1,30.1,43.9,17.21,4.22,Karachi
2013-09-07,29.1,25.3,26.9,0.6,27.7,41.0,17.27,4.01,Karachi
2013-09-08,29.6,25.2,27.1,0.2,19.1,29.5,17.56,4.05,Karachi
2013-09-09,30.3,24.9,27.3,0.0,15.3,26.3,21.79,4.83,Karachi
2013-09-10,30.4,25.2,27.4,0.0,19.2,29.9,21.99,5.12,Karachi
2013-09-11,30.8,25.3,27.6,0.0,22.5,32.4,22.24,5.38,Karachi
2013-09-12,31.8,25.1,27.8,0.0,22.5,33.1,22.59,5.44,Karachi
2013-09-13,32.5,25.0,28.0,0.0,21.1,31.3,22.59,5.27,Karachi
2013-09-14,32.4,25.5,28.3,0.0,23.4,35.3,22.38,5.31,Karachi
2013-09-15,31.5,26.0,28.2,0.0,28.1,41.4,21.75,5.0,Karachi
2013-09-16,30.9,25.9,28.0,0.0,25.2,39.2,18.98,4.39,Karachi
2013-09-17,31.8,25.9,28.1,0.0,19.7,30.6,19.82,4.57,Karachi
2013-09-18,31.7,25.9,28.2,0.0,20.5,31.0,21.64,5.02,Karachi
2013-09-19,31.6,25.6,27.9,0.0,25.2,38.2,21.96,5.19,Karachi
2013-09-20,31.5,25.4,27.8,0.0,26.0,37.4,21.63,4.95,Karachi
2013-09-21,32.4,25.3,28.0,0.0,26.8,38.5,21.19,4.93,Karachi
2013-09-22,33.0,25.6,28.6,0.0,28.1,42.8,20.21,5.11,Karachi
2013-09-23,32.2,25.6,28.2,0.0,25.3,37.8,21.52,5.21,Karachi
2013-09-24,33.5,25.4,28.7,0.0,25.0,38.9,20.83,5.08,Karachi
2013-09-25,38.4,26.4,31.3,0.0,23.5,34.6,20.13,6.24,Karachi
2013-09-26,38.7,28.1,32.4,0.0,19.8,31.0,19.49,5.76,Karachi
2013-09-27,33.4,27.6,29.7,4.7,19.8,35.6,14.19,3.95,Karachi
2013-09-28,31.8,26.6,28.6,0.0,17.7,27.7,20.29,4.45,Karachi
2013-09-29,32.5,25.5,28.5,0.0,16.4,23.0,20.93,4.66,Karachi
2013-09-30,33.9,26.0,29.6,0.0,23.1,32.0,21.18,5.57,Karachi
2013-10-01,31.7,26.4,29.0,0.0,17.7,26.6,12.59,3.68,Karachi
2013-10-02,37.5,27.7,32.3,0.0,18.1,25.9,19.14,5.51,Karachi
2013-10-03,38.6,29.6,33.3,0.0,18.5,24.8,19.69,6.27,Karachi
2013-10-04,37.0,28.5,31.9,0.0,23.7,33.8,19.81,7.08,Karachi
2013-10-05,33.3,26.2,29.1,0.0,23.5,33.5,20.25,5.18,Karachi
2013-10-06,31.3,26.1,28.3,0.0,24.0,35.3,19.72,4.75,Karachi
2013-10-07,31.5,25.8,28.0,0.0,16.3,25.6,18.49,4.35,Karachi
2013-10-08,31.7,24.6,27.9,0.0,17.1,28.4,19.63,4.64,Karachi
2013-10-09,31.4,25.8,28.3,0.0,17.1,26.3,16.83,4.3,Karachi
2013-10-10,33.7,26.4,29.2,4.4,15.0,29.5,16.07,4.0,Karachi
2013-10-11,33.5,27.2,29.8,0.4,11.7,24.1,18.68,4.39,Karachi
2013-10-12,32.7,26.7,29.3,0.0,16.6,22.3,19.6,4.49,Karachi
2013-10-13,33.7,26.9,29.7,0.0,20.7,29.2,18.76,4.75,Karachi
2013-10-14,34.3,26.7,29.9,0.2,21.4,31.0,19.44,5.34,Karachi
2013-10-15,31.9,26.1,28.5,0.0,27.8,40.7,19.99,4.71,Karachi
2013-10-16,31.6,26.0,28.2,0.0,27.3,40.3,19.47,4.55,Karachi
2013-10-17,31.6,26.1,28.3,0.0,20.0,28.8,18.32,4.18,Karachi
2013-10-18,31.9,25.4,28.0,0.0,16.1,25.9,18.84,4.31,Karachi
2013-10-19,33.0,24.4,28.1,0.0,18.5,28.1,20.38,4.92,Karachi
2013-10-20,31.6,24.4,27.4,0.0,21.0,33.8,19.93,4.65,Karachi
2013-10-21,31.2,24.0,27.4,0.0,20.6,30.6,18.71,4.34,Karachi
2013-10-22,31.6,23.0,27.1,0.0,15.0,24.5,19.35,4.44,Karachi
2013-10-23,34.0,22.9,28.5,0.0,15.9,24.1,20.01,5.55,Karachi
2013-10-24,35.9,24.2,29.7,0.0,17.0,28.1,19.88,7.01,Karachi
2013-10-25,35.9,24.6,29.9,0.0,17.2,30.2,19.67,6.44,Karachi
2013-10-26,34.5,22.8,28.6,0.0,18.7,28.8,19.59,5.59,Karachi
2013-10-27,33.3,22.4,27.8,0.0,19.0,29.2,19.45,5.27,Karachi
2013-10-28,32.1,23.5,27.4,0.0,21.7,33.5,19.33,5.08,Karachi
2013-10-29,30.0,23.4,26.6,0.0,23.8,36.0,18.24,4.26,Karachi
2013-10-30,30.2,25.0,27.2,0.0,23.0,34.6,17.21,4.32,Karachi
2013-10-31,31.1,24.7,27.4,0.0,16.4,23.0,16.5,3.82,Karachi
2013-11-01,32.3,23.6,27.8,0.0,19.0,27.4,18.2,4.42,Karachi
2013-11-02,31.7,22.6,27.2,0.0,14.2,23.0,18.6,4.39,Karachi
2013-11-03,32.5,21.3,27.0,0.0,16.2,22.7,18.76,4.84,Karachi
2013-11-04,32.5,20.6,26.8,0.0,14.1,23.0,18.64,4.6,Karachi
2013-11-05,31.8,20.9,26.3,0.0,17.6,26.6,18.46,4.78,Karachi
2013-11-06,30.7,22.5,26.6,0.0,17.4,23.4,16.24,4.28,Karachi
2013-11-07,29.8,22.0,25.7,0.0,21.9,33.8,18.1,4.55,Karachi
2013-11-08,29.3,21.2,25.2,0.0,25.7,41.8,18.13,5.96,Karachi
2013-11-09,29.0,20.2,24.6,0.0,21.7,36.4,18.05,5.36,Karachi
2013-11-10,29.0,20.2,24.4,0.0,23.9,40.3,18.12,6.18,Karachi
2013-11-11,28.3,18.2,23.4,0.0,16.3,24.1,17.99,4.69,Karachi
2013-11-12,28.4,18.3,23.7,0.0,15.0,22.0,17.55,3.98,Karachi
2013-11-13,29.2,19.2,24.2,0.0,15.9,23.0,17.47,4.1,Karachi
2013-11-14,30.2,19.6,24.9,0.0,12.3,21.2,17.6,4.25,Karachi
2013-11-15,30.5,20.2,25.0,0.0,23.5,37.1,17.83,6.73,Karachi
2013-11-16,30.2,20.6,25.1,0.0,24.0,37.8,17.65,6.88,Karachi
2013-11-17,30.6,20.5,25.1,0.0,25.4,39.2,17.55,7.04,Karachi
2013-11-18,30.9,20.7,25.3,0.0,24.3,37.8,17.64,7.0,Karachi
2013-11-19,30.3,18.7,24.5,0.0,18.1,25.2,17.46,5.22,Karachi
2013-11-20,30.0,19.0,24.2,0.0,17.6,26.6,17.01,4.24,Karachi
2013-11-21,29.5,18.4,24.1,0.0,14.0,24.8,16.93,3.52,Karachi
2013-11-22,30.4,19.5,24.5,0.0,20.5,31.7,16.23,3.92,Karachi
2013-11-23,30.4,19.0,24.5,0.0,13.4,20.2,16.37,4.23,Karachi
2013-11-24,31.0,20.8,25.4,0.0,17.9,29.2,16.42,4.72,Karachi
2013-11-25,30.1,19.1,24.6,0.0,15.5,21.2,16.52,4.14,Karachi
2013-11-26,29.8,19.5,24.6,0.0,16.2,22.7,16.32,3.77,Karachi
2013-11-27,28.8,19.5,23.9,0.0,14.4,21.2,16.44,3.59,Karachi
2013-11-28,30.6,18.3,24.6,0.0,11.5,20.2,16.5,3.93,Karachi
2013-11-29,31.6,21.6,26.0,0.0,22.2,35.3,16.54,5.86,Karachi
2013-11-30,30.1,19.9,24.9,0.0,20.0,27.0,16.49,5.02,Karachi
2013-12-01,28.9,20.0,24.0,0.0,19.0,29.2,16.33,3.9,Karachi
2013-12-02,28.5,17.5,23.3,0.0,13.3,18.0,16.32,3.62,Karachi
2013-12-03,29.8,17.0,23.7,0.0,19.4,32.4,16.36,4.34,Karachi
2013-12-04,28.7,19.6,23.6,0.0,27.1,42.8,16.33,6.22,Karachi
2013-12-05,29.0,19.5,23.7,0.0,25.6,40.3,16.28,5.2,Karachi
2013-12-06,27.7,15.6,21.9,0.0,15.6,23.0,16.13,3.85,Karachi
2013-12-07,27.2,19.7,23.0,0.0,20.3,31.0,15.72,3.57,Karachi
2013-12-08,27.9,19.0,23.2,0.0,15.1,20.2,15.44,3.17,Karachi
2013-12-09,27.9,17.9,22.8,0.0,17.0,23.4,15.93,3.64,Karachi
2013-12-10,27.3,17.1,22.3,0.0,13.8,22.3,15.81,3.37,Karachi
2013-12-11,26.0,17.3,21.8,0.0,14.0,22.0,15.65,3.27,Karachi
2013-12-12,28.6,17.7,22.9,0.0,15.9,27.7,15.83,3.68,Karachi
2013-12-13,27.6,17.0,22.3,0.0,16.0,24.1,15.94,3.59,Karachi
2013-12-14,27.2,19.1,23.0,0.0,21.4,33.1,15.85,3.85,Karachi
2013-12-15,26.8,20.1,23.3,0.0,20.9,32.0,14.81,3.48,Karachi
2013-12-16,26.3,18.8,22.3,0.0,11.1,17.3,14.89,2.94,Karachi
2013-12-17,27.5,17.6,22.4,0.0,12.5,16.6,15.11,3.07,Karachi
2013-12-18,29.2,18.8,23.3,0.0,19.1,29.5,15.88,4.7,Karachi
2013-12-19,26.5,16.5,21.6,0.0,19.9,27.4,16.11,4.48,Karachi
2013-12-20,25.3,16.5,20.4,0.0,24.8,37.8,16.23,5.37,Karachi
2013-12-21,23.7,14.9,19.5,0.0,19.3,27.7,14.76,3.54,Karachi
2013-12-22,23.3,16.6,19.5,0.0,26.8,42.1,13.41,4.49,Karachi
2013-12-23,22.1,14.7,17.9,0.0,33.5,52.9,15.79,4.77,Karachi
2013-12-24,22.8,13.5,17.9,0.0,25.7,36.7,15.62,4.15,Karachi
2013-12-25,23.3,14.1,18.4,0.0,18.0,28.8,15.45,3.58,Karachi
2013-12-26,23.6,14.0,18.4,0.0,17.7,28.8,16.18,4.31,Karachi
2013-12-27,22.5,11.0,17.0,0.0,11.7,18.4,16.53,3.55,Karachi
2013-12-28,22.2,10.1,16.5,0.0,12.5,23.8,16.78,3.01,Karachi
2013-12-29,22.2,11.1,16.6,0.0,16.3,25.9,16.71,3.98,Karachi
2013-12-30,21.3,10.4,15.5,0.0,25.5,38.5,16.73,4.15,Karachi
2013-12-31,19.9,8.9,14.4,0.0,25.1,36.4,17.15,5.03,Karachi
2014-01-01,19.5,10.3,14.3,0.0,36.4,55.8,17.0,5.78,Karachi
2014-01-02,20.6,10.9,15.0,0.0,34.2,52.9,16.98,5.44,Karachi
2014-01-03,21.4,10.3,15.6,0.0,23.0,32.4,17.05,4.56,Karachi
2014-01-04,23.8,11.4,17.9,0.0,10.8,17.6,16.31,3.42,Karachi
2014-01-05,23.4,10.8,17.4,0.0,11.6,18.0,16.76,3.42,Karachi
2014-01-06,23.2,10.3,17.1,0.0,20.1,30.6,16.6,3.7,Karachi
2014-01-07,23.6,13.1,17.8,0.0,24.8,37.8,17.01,5.59,Karachi
2014-01-08,22.1,12.3,16.6,0.0,21.9,34.2,13.16,4.32,Karachi
2014-01-09,21.1,12.7,16.6,0.0,21.7,35.3,16.8,3.98,Karachi
2014-01-10,21.8,10.6,16.1,0.0,26.6,40.7,16.85,4.41,Karachi
2014-01-11,21.5,11.1,16.0,0.0,22.1,35.3,17.25,4.97,Karachi
2014-01-12,22.2,11.7,16.5,0.0,21.6,36.0,16.91,4.3,Karachi
2014-01-13,22.4,12.5,17.3,0.0,13.9,23.8,15.65,3.43,Karachi
2014-01-14,23.9,11.4,17.6,0.0,13.9,27.0,17.22,3.87,Karachi
2014-01-15,24.2,12.1,18.2,0.0,14.2,22.3,17.16,3.82,Karachi
2014-01-16,24.1,12.5,18.5,0.0,16.0,20.2,17.33,3.84,Karachi
2014-01-17,24.3,13.8,19.1,0.0,12.8,18.7,16.32,3.43,Karachi
2014-01-18,24.7,12.6,18.8,0.0,12.6,25.2,17.59,4.26,Karachi
2014-01-19,23.8,14.6,18.8,0.0,30.5,45.7,17.56,5.64,Karachi
2014-01-20,22.3,13.2,17.5,0.0,31.8,45.7,17.43,4.73,Karachi
2014-01-21,23.8,13.1,18.4,0.0,19.2,34.2,16.39,4.05,Karachi
2014-01-22,23.5,13.6,18.7,0.0,16.6,24.8,17.41,4.02,Karachi
2014-01-23,24.3,13.4,19.1,0.0,12.1,21.2,17.43,3.56,Karachi
2014-01-24,24.5,14.7,19.4,0.0,23.5,38.5,17.7,5.04,Karachi
2014-01-25,25.0,13.7,19.3,0.0,19.8,32.4,16.65,4.2,Karachi
2014-01-26,26.6,14.6,20.3,0.0,20.3,34.2,18.08,4.61,Karachi
2014-01-27,27.5,15.3,20.9,0.0,22.3,36.4,16.78,5.56,Karachi
2014-01-28,27.9,16.1,21.5,0.0,18.6,28.1,18.23,5.11,Karachi
2014-01-29,26.4,14.5,20.4,0.0,16.4,25.9,18.39,4.02,Karachi
2014-01-30,26.7,13.3,20.1,0.0,10.6,16.6,16.16,3.42,Karachi
2014-01-31,27.9,14.6,21.2,0.0,13.0,21.2,18.33,4.15,Karachi
2014-02-01,27.7,17.4,21.9,0.2,19.2,31.7,15.07,4.0,Karachi
2014-02-02,27.4,17.8,22.1,0.0,16.7,28.1,15.84,4.42,Karachi
2014-02-03,26.0,16.0,21.0,0.0,17.7,29.5,17.96,3.86,Karachi
2014-02-04,27.2,16.7,21.9,0.0,16.5,25.2,18.24,3.99,Karachi
2014-02-05,25.7,18.2,21.7,0.0,15.1,25.6,17.01,3.49,Karachi
2014-02-06,25.4,19.3,22.0,0.0,27.9,40.7,16.02,3.64,Karachi
2014-02-07,23.6,16.7,20.4,0.0,28.4,40.0,19.65,5.81,Karachi
2014-02-08,23.3,12.2,18.3,0.0,16.3,23.8,19.83,4.68,Karachi
2014-02-09,23.5,11.8,18.1,0.0,15.1,24.5,20.12,4.48,Karachi
2014-02-10,23.8,17.2,20.5,0.0,28.6,43.9,19.44,6.32,Karachi
2014-02-11,24.5,12.3,18.8,0.0,20.2,28.8,20.49,4.89,Karachi
2014-02-12,24.5,13.8,19.1,0.0,24.3,38.5,20.5,5.8,Karachi
2014-02-13,24.2,16.0,19.7,0.0,32.4,48.6,16.32,5.7,Karachi
2014-02-14,24.5,14.9,19.7,0.0,18.3,27.7,18.78,4.47,Karachi
